Address,Point,Name,Value,Time
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:00:14
33,0,50A CT5 Makeup,2095387.0,2019-07-29 18:05:21
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 18:05:21
33,2,50A CT5 Makeup Instantaneous,2.4,2019-07-29 18:05:21
33,3,50A CT5 Makeup Min,2.34,2019-07-29 18:05:21
33,4,50A CT5 Makeup Max,2.7,2019-07-29 18:05:21
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:05:21
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:05:21
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:05:21
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:05:21
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:05:21
33,0,50A CT5 Makeup,2095400.0,2019-07-29 18:10:18
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 18:10:18
33,2,50A CT5 Makeup Instantaneous,2.7,2019-07-29 18:10:18
33,3,50A CT5 Makeup Min,2.29,2019-07-29 18:10:18
33,4,50A CT5 Makeup Max,2.7,2019-07-29 18:10:18
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:10:18
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:10:18
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:10:18
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:10:18
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:10:18
33,0,50A CT5 Makeup,2095416.0,2019-07-29 18:17:10
33,1,50A CT5 Makeup Rate,2.3,2019-07-29 18:17:10
33,2,50A CT5 Makeup Instantaneous,2.4,2019-07-29 18:17:10
33,3,50A CT5 Makeup Min,2.36,2019-07-29 18:17:10
33,4,50A CT5 Makeup Max,2.6,2019-07-29 18:17:10
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:17:10
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:17:10
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:17:10
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:17:10
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:17:10
33,0,50A CT5 Makeup,2095431.0,2019-07-29 18:23:30
33,1,50A CT5 Makeup Rate,2.4,2019-07-29 18:23:30
33,2,50A CT5 Makeup Instantaneous,2.2,2019-07-29 18:23:30
33,3,50A CT5 Makeup Min,2.17,2019-07-29 18:23:30
33,4,50A CT5 Makeup Max,2.6,2019-07-29 18:23:30
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:23:30
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:23:30
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:23:30
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:23:30
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:23:30
33,0,50A CT5 Makeup,2095435.0,2019-07-29 18:25:14
33,1,50A CT5 Makeup Rate,2.3,2019-07-29 18:25:14
33,2,50A CT5 Makeup Instantaneous,2.3,2019-07-29 18:25:14
33,3,50A CT5 Makeup Min,2.13,2019-07-29 18:25:14
33,4,50A CT5 Makeup Max,2.3,2019-07-29 18:25:14
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:25:14
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:25:14
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:25:14
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:25:14
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:25:14
33,0,50A CT5 Makeup,2095456.0,2019-07-29 18:33:34
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 18:33:34
33,2,50A CT5 Makeup Instantaneous,2.3,2019-07-29 18:33:34
33,3,50A CT5 Makeup Min,2.17,2019-07-29 18:33:34
33,4,50A CT5 Makeup Max,2.7,2019-07-29 18:33:34
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:33:34
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:33:34
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:33:34
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:33:34
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:33:34
33,0,50A CT5 Makeup,2095466.0,2019-07-29 18:37:28
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 18:37:28
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 18:37:28
33,3,50A CT5 Makeup Min,2.48,2019-07-29 18:37:28
33,4,50A CT5 Makeup Max,2.6,2019-07-29 18:37:28
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:37:28
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:37:28
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:37:28
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:37:28
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:37:28
33,0,50A CT5 Makeup,2095473.0,2019-07-29 18:40:20
33,1,50A CT5 Makeup Rate,2.4,2019-07-29 18:40:20
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 18:40:20
33,3,50A CT5 Makeup Min,2.44,2019-07-29 18:40:20
33,4,50A CT5 Makeup Max,2.6,2019-07-29 18:40:20
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:40:20
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:40:20
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:40:20
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:40:20
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:40:20
33,0,50A CT5 Makeup,2095490.0,2019-07-29 18:47:25
33,1,50A CT5 Makeup Rate,2.4,2019-07-29 18:47:25
33,2,50A CT5 Makeup Instantaneous,2.2,2019-07-29 18:47:25
33,3,50A CT5 Makeup Min,2.13,2019-07-29 18:47:25
33,4,50A CT5 Makeup Max,2.3,2019-07-29 18:47:25
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:47:25
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:47:25
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:47:25
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:47:25
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:47:25
33,0,50A CT5 Makeup,2095503.0,2019-07-29 18:53:03
33,1,50A CT5 Makeup Rate,2.3,2019-07-29 18:53:03
33,2,50A CT5 Makeup Instantaneous,2.2,2019-07-29 18:53:03
33,3,50A CT5 Makeup Min,2.13,2019-07-29 18:53:03
33,4,50A CT5 Makeup Max,2.5,2019-07-29 18:53:03
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:53:03
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:53:03
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:53:03
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:53:03
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:53:03
33,0,50A CT5 Makeup,2095516.0,2019-07-29 18:57:51
33,1,50A CT5 Makeup Rate,2.7,2019-07-29 18:57:51
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 18:57:51
33,3,50A CT5 Makeup Min,2.24,2019-07-29 18:57:51
33,4,50A CT5 Makeup Max,2.8,2019-07-29 18:57:51
33,5,50A CT6 Makeup,87126.0,2019-07-29 18:57:51
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 18:57:51
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 18:57:51
33,8,50A CT6 Makeup Min,0.0,2019-07-29 18:57:51
33,9,50A CT6 Makeup Max,0.0,2019-07-29 18:57:51
33,0,50A CT5 Makeup,2095538.0,2019-07-29 19:06:49
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 19:06:49
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 19:06:49
33,3,50A CT5 Makeup Min,2.48,2019-07-29 19:06:49
33,4,50A CT5 Makeup Max,2.6,2019-07-29 19:06:49
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:06:49
33,6,50A CT6 Makeup Rate,0.1,2019-07-29 19:06:49
33,0,50A CT5 Makeup,2095552.0,2019-07-29 19:12:25
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 19:12:25
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 19:12:25
33,3,50A CT5 Makeup Min,2.38,2019-07-29 19:12:25
33,4,50A CT5 Makeup Max,2.7,2019-07-29 19:12:25
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:12:25
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 19:12:25
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 19:12:25
33,8,50A CT6 Makeup Min,0.0,2019-07-29 19:12:25
33,9,50A CT6 Makeup Max,0.0,2019-07-29 19:12:25
33,0,50A CT5 Makeup,2095573.0,2019-07-29 19:20:16
33,1,50A CT5 Makeup Rate,2.7,2019-07-29 19:20:16
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 19:20:16
33,3,50A CT5 Makeup Min,2.46,2019-07-29 19:20:16
33,4,50A CT5 Makeup Max,2.7,2019-07-29 19:20:16
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:20:16
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 19:20:16
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 19:20:16
33,8,50A CT6 Makeup Min,0.0,2019-07-29 19:20:16
33,9,50A CT6 Makeup Max,0.0,2019-07-29 19:20:16
33,0,50A CT5 Makeup,2095592.0,2019-07-29 19:27:52
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 19:27:52
33,2,50A CT5 Makeup Instantaneous,2.4,2019-07-29 19:27:52
33,3,50A CT5 Makeup Min,2.44,2019-07-29 19:27:52
33,4,50A CT5 Makeup Max,2.8,2019-07-29 19:27:52
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:27:52
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 19:27:52
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 19:27:52
33,8,50A CT6 Makeup Min,0.0,2019-07-29 19:27:52
33,9,50A CT6 Makeup Max,0.0,2019-07-29 19:27:52
33,0,50A CT5 Makeup,2095604.0,2019-07-29 19:32:29
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 19:32:29
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 19:32:29
33,3,50A CT5 Makeup Min,2.31,2019-07-29 19:32:29
33,4,50A CT5 Makeup Max,2.8,2019-07-29 19:32:29
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:32:29
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 19:32:29
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 19:32:29
33,8,50A CT6 Makeup Min,0.0,2019-07-29 19:32:29
33,9,50A CT6 Makeup Max,0.0,2019-07-29 19:32:29
33,0,50A CT5 Makeup,2095626.0,2019-07-29 19:41:06
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 19:41:06
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 19:41:06
33,3,50A CT5 Makeup Min,2.21,2019-07-29 19:41:06
33,4,50A CT5 Makeup Max,2.8,2019-07-29 19:41:06
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:41:06
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 19:41:06
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 19:41:06
33,8,50A CT6 Makeup Min,0.0,2019-07-29 19:41:06
33,9,50A CT6 Makeup Max,0.0,2019-07-29 19:41:06
33,0,50A CT5 Makeup,2095643.0,2019-07-29 19:48:04
33,1,50A CT5 Makeup Rate,2.4,2019-07-29 19:48:04
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 19:48:04
33,3,50A CT5 Makeup Min,2.46,2019-07-29 19:48:04
33,4,50A CT5 Makeup Max,2.6,2019-07-29 19:48:04
33,5,50A CT6 Makeup,87127.0,2019-07-29 19:48:04
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 19:48:04
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 19:48:04
33,8,50A CT6 Makeup Min,0.0,2019-07-29 19:48:04
33,9,50A CT6 Makeup Max,0.0,2019-07-29 19:48:04
33,0,50A CT5 Makeup,2095745.0,2019-07-29 20:26:18
33,2,50A CT5 Makeup Instantaneous,2.4,2019-07-29 20:26:18
33,3,50A CT5 Makeup Min,2.33,2019-07-29 20:26:18
33,4,50A CT5 Makeup Max,2.9,2019-07-29 20:26:18
33,5,50A CT6 Makeup,87127.0,2019-07-29 20:26:18
33,0,50A CT5 Makeup,2095759.0,2019-07-29 20:31:50
33,1,50A CT5 Makeup Rate,2.5,2019-07-29 20:31:50
33,2,50A CT5 Makeup Instantaneous,2.6,2019-07-29 20:31:50
33,3,50A CT5 Makeup Min,2.52,2019-07-29 20:31:50
33,4,50A CT5 Makeup Max,2.8,2019-07-29 20:31:50
33,5,50A CT6 Makeup,87127.0,2019-07-29 20:31:50
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 20:31:50
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 20:31:50
33,8,50A CT6 Makeup Min,0.0,2019-07-29 20:31:50
33,9,50A CT6 Makeup Max,0.0,2019-07-29 20:31:50
33,0,50A CT5 Makeup,2095773.0,2019-07-29 20:37:14
33,1,50A CT5 Makeup Rate,2.6,2019-07-29 20:37:14
33,2,50A CT5 Makeup Instantaneous,2.7,2019-07-29 20:37:14
33,3,50A CT5 Makeup Min,2.4,2019-07-29 20:37:14
33,4,50A CT5 Makeup Max,2.8,2019-07-29 20:37:14
33,5,50A CT6 Makeup,87127.0,2019-07-29 20:37:14
33,6,50A CT6 Makeup Rate,0.0,2019-07-29 20:37:14
33,7,50A CT6 Makeup Instantaneous,0.0,2019-07-29 20:37:14
33,8,50A CT6 Makeup Min,0.0,2019-07-29 20:37:14
33,9,50A CT6 Makeup Max,0.0,2019-07-29 20:37:14
33,0,50A CT5 Makeup,2095782.0,2019-07-29 20:40:29
33,1,50A CT5 Makeup Rate,2.8,2019-07-29 20:40:29
33,2,50A CT5 Makeup Instantaneous,2.5,2019-07-29 20:40:29
