Address,Point,Name,Value,Time
29,0,Pulse #1,0.0,2019-07-29 17:25:52
29,1,Pulse #1 Rate,0.0,2019-07-29 17:25:52
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:25:52
29,3,Pulse #1 Min,0.0,2019-07-29 17:25:52
29,4,Pulse #1 Max,0.0,2019-07-29 17:25:52
29,5,Pulse #2,0.0,2019-07-29 17:25:52
29,6,Pulse #2 Rate,0.0,2019-07-29 17:25:52
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:25:52
29,8,Pulse #2 Min,0.0,2019-07-29 17:25:52
29,9,Pulse #2 Max,0.0,2019-07-29 17:25:52
29,0,Pulse #1,0.0,2019-07-29 17:31:22
29,1,Pulse #1 Rate,0.0,2019-07-29 17:31:22
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:31:22
29,3,Pulse #1 Min,0.0,2019-07-29 17:31:22
29,4,Pulse #1 Max,0.0,2019-07-29 17:31:22
29,5,Pulse #2,0.0,2019-07-29 17:31:22
29,6,Pulse #2 Rate,0.0,2019-07-29 17:31:22
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:31:22
29,8,Pulse #2 Min,0.0,2019-07-29 17:31:22
29,9,Pulse #2 Max,0.0,2019-07-29 17:31:22
29,0,Pulse #1,0.0,2019-07-29 17:35:09
29,1,Pulse #1 Rate,0.0,2019-07-29 17:35:09
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:35:09
29,3,Pulse #1 Min,0.0,2019-07-29 17:35:09
29,4,Pulse #1 Max,0.0,2019-07-29 17:35:09
29,5,Pulse #2,0.0,2019-07-29 17:35:09
29,6,Pulse #2 Rate,0.0,2019-07-29 17:35:09
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:35:09
29,8,Pulse #2 Min,0.0,2019-07-29 17:35:09
29,9,Pulse #2 Max,0.0,2019-07-29 17:35:09
29,0,Pulse #1,0.0,2019-07-29 17:40:07
29,1,Pulse #1 Rate,0.0,2019-07-29 17:40:07
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:40:07
29,3,Pulse #1 Min,0.0,2019-07-29 17:40:07
29,4,Pulse #1 Max,0.0,2019-07-29 17:40:07
29,5,Pulse #2,0.0,2019-07-29 17:40:07
29,6,Pulse #2 Rate,0.0,2019-07-29 17:40:07
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:40:07
29,8,Pulse #2 Min,0.0,2019-07-29 17:40:07
29,9,Pulse #2 Max,0.0,2019-07-29 17:40:07
29,0,Pulse #1,0.0,2019-07-29 17:46:02
29,1,Pulse #1 Rate,0.0,2019-07-29 17:46:02
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:46:02
29,3,Pulse #1 Min,0.0,2019-07-29 17:46:02
29,4,Pulse #1 Max,0.0,2019-07-29 17:46:02
29,5,Pulse #2,0.0,2019-07-29 17:46:02
29,6,Pulse #2 Rate,0.0,2019-07-29 17:46:02
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:46:02
29,8,Pulse #2 Min,0.0,2019-07-29 17:46:02
29,9,Pulse #2 Max,0.0,2019-07-29 17:46:02
29,0,Pulse #1,0.0,2019-07-29 17:51:14
29,1,Pulse #1 Rate,0.0,2019-07-29 17:51:14
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:51:14
29,3,Pulse #1 Min,0.0,2019-07-29 17:51:14
29,4,Pulse #1 Max,0.0,2019-07-29 17:51:14
29,5,Pulse #2,0.0,2019-07-29 17:51:14
29,6,Pulse #2 Rate,0.0,2019-07-29 17:51:14
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:51:14
29,8,Pulse #2 Min,0.0,2019-07-29 17:51:14
29,9,Pulse #2 Max,0.0,2019-07-29 17:51:14
29,0,Pulse #1,0.0,2019-07-29 17:56:39
29,1,Pulse #1 Rate,0.0,2019-07-29 17:56:39
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:56:39
29,3,Pulse #1 Min,0.0,2019-07-29 17:56:39
29,4,Pulse #1 Max,0.0,2019-07-29 17:56:39
29,5,Pulse #2,0.0,2019-07-29 17:56:39
29,6,Pulse #2 Rate,0.0,2019-07-29 17:56:39
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:56:39
29,8,Pulse #2 Min,0.0,2019-07-29 17:56:39
29,9,Pulse #2 Max,0.0,2019-07-29 17:56:39
29,0,Pulse #1,0.0,2019-07-29 18:02:21
29,1,Pulse #1 Rate,0.0,2019-07-29 18:02:21
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:02:21
29,3,Pulse #1 Min,0.0,2019-07-29 18:02:21
29,4,Pulse #1 Max,0.0,2019-07-29 18:02:21
29,5,Pulse #2,0.0,2019-07-29 18:02:21
29,6,Pulse #2 Rate,0.0,2019-07-29 18:02:21
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:02:21
29,8,Pulse #2 Min,0.0,2019-07-29 18:02:21
29,9,Pulse #2 Max,0.0,2019-07-29 18:02:21
29,0,Pulse #1,0.0,2019-07-29 18:06:44
29,1,Pulse #1 Rate,0.0,2019-07-29 18:06:44
29,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:06:44
29,3,Pulse #1 Min,0.0,2019-07-29 18:06:44
29,4,Pulse #1 Max,0.0,2019-07-29 18:06:44
29,5,Pulse #2,0.0,2019-07-29 18:06:44
29,6,Pulse #2 Rate,0.0,2019-07-29 18:06:44
29,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:06:44
29,8,Pulse #2 Min,0.0,2019-07-29 18:06:44
29,9,Pulse #2 Max,0.0,2019-07-29 18:06:44
29,0,Pulse #1,0.0,2019-07-29 18:11:32
29,1,Pulse #1 Rate,0.0,2019-07-29 18:11:32
