Address,Point,Name,Value,Time,Custom
250,00,Pulse_1,403.0,2019-08-01 17:26:03,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 17:35:01,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 17:44:22,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 17:50:36,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 17:55:46,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:01:18,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:06:05,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:16:15,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:25:37,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:31:06,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:35:50,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:40:55,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:49:48,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 18:56:07,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:00:56,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:05:53,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:10:29,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:15:56,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:20:56,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:29:29,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:35:43,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:41:12,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:45:53,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:50:56,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 19:56:35,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:01:07,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:06:08,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:11:04,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:16:17,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:25:53,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:31:10,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:36:03,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:40:52,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:45:59,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:50:53,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 20:56:29,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 21:04:57,50A-2124B Wire1
250,00,Pulse_1,403.0,2019-08-01 21:10:46,50A-2124B Wire1
250,00,Pulse_1,403.000,2019-08-01 21:16:00,50A-2124B Wire1
