Address,Point,Name,Value,Time
36,0,Pulse #1,0.0,2019-07-29 17:23:11
36,1,Pulse #1 Rate,0.0,2019-07-29 17:23:11
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:23:11
36,3,Pulse #1 Min,0.0,2019-07-29 17:23:11
36,4,Pulse #1 Max,0.0,2019-07-29 17:23:11
36,5,Pulse #2,0.0,2019-07-29 17:23:11
36,6,Pulse #2 Rate,0.0,2019-07-29 17:23:11
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:23:11
36,8,Pulse #2 Min,0.0,2019-07-29 17:23:11
36,9,Pulse #2 Max,0.0,2019-07-29 17:23:11
36,0,Pulse #1,0.0,2019-07-29 17:32:19
36,1,Pulse #1 Rate,0.0,2019-07-29 17:32:19
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:32:19
36,3,Pulse #1 Min,0.0,2019-07-29 17:32:19
36,4,Pulse #1 Max,0.0,2019-07-29 17:32:19
36,5,Pulse #2,0.0,2019-07-29 17:32:19
36,6,Pulse #2 Rate,0.0,2019-07-29 17:32:19
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:32:19
36,8,Pulse #2 Min,0.0,2019-07-29 17:32:19
36,9,Pulse #2 Max,0.0,2019-07-29 17:32:19
36,0,Pulse #1,0.0,2019-07-29 17:36:36
36,1,Pulse #1 Rate,0.0,2019-07-29 17:36:36
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:36:36
36,3,Pulse #1 Min,0.0,2019-07-29 17:36:36
36,4,Pulse #1 Max,0.0,2019-07-29 17:36:36
36,5,Pulse #2,0.0,2019-07-29 17:36:36
36,6,Pulse #2 Rate,0.0,2019-07-29 17:36:36
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:36:36
36,8,Pulse #2 Min,0.0,2019-07-29 17:36:36
36,9,Pulse #2 Max,0.0,2019-07-29 17:36:36
36,0,Pulse #1,0.0,2019-07-29 17:42:08
36,1,Pulse #1 Rate,0.0,2019-07-29 17:42:08
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:42:08
36,3,Pulse #1 Min,0.0,2019-07-29 17:42:08
36,4,Pulse #1 Max,0.0,2019-07-29 17:42:08
36,5,Pulse #2,0.0,2019-07-29 17:42:08
36,6,Pulse #2 Rate,0.0,2019-07-29 17:42:08
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:42:08
36,8,Pulse #2 Min,0.0,2019-07-29 17:42:08
36,9,Pulse #2 Max,0.0,2019-07-29 17:42:08
36,0,Pulse #1,0.0,2019-07-29 17:46:31
36,1,Pulse #1 Rate,0.0,2019-07-29 17:46:31
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:46:31
36,3,Pulse #1 Min,0.0,2019-07-29 17:46:31
36,4,Pulse #1 Max,0.0,2019-07-29 17:46:31
36,5,Pulse #2,0.0,2019-07-29 17:46:31
36,6,Pulse #2 Rate,0.0,2019-07-29 17:46:31
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:46:31
36,8,Pulse #2 Min,0.0,2019-07-29 17:46:31
36,9,Pulse #2 Max,0.0,2019-07-29 17:46:31
36,0,Pulse #1,0.0,2019-07-29 17:51:37
36,1,Pulse #1 Rate,0.0,2019-07-29 17:51:37
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:51:37
36,3,Pulse #1 Min,0.0,2019-07-29 17:51:37
36,4,Pulse #1 Max,0.0,2019-07-29 17:51:37
36,5,Pulse #2,0.0,2019-07-29 17:51:37
36,6,Pulse #2 Rate,0.0,2019-07-29 17:51:37
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:51:37
36,8,Pulse #2 Min,0.0,2019-07-29 17:51:37
36,9,Pulse #2 Max,0.0,2019-07-29 17:51:37
36,0,Pulse #1,0.0,2019-07-29 17:55:15
36,1,Pulse #1 Rate,0.0,2019-07-29 17:55:15
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:55:15
36,3,Pulse #1 Min,0.0,2019-07-29 17:55:15
36,4,Pulse #1 Max,0.0,2019-07-29 17:55:15
36,5,Pulse #2,0.0,2019-07-29 17:55:15
36,6,Pulse #2 Rate,0.0,2019-07-29 17:55:15
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:55:15
36,8,Pulse #2 Min,0.0,2019-07-29 17:55:15
36,9,Pulse #2 Max,0.0,2019-07-29 17:55:15
36,0,Pulse #1,0.0,2019-07-29 18:00:17
36,1,Pulse #1 Rate,0.0,2019-07-29 18:00:17
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:00:17
36,3,Pulse #1 Min,0.0,2019-07-29 18:00:17
36,4,Pulse #1 Max,0.0,2019-07-29 18:00:17
36,5,Pulse #2,0.0,2019-07-29 18:00:17
36,6,Pulse #2 Rate,0.0,2019-07-29 18:00:17
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:00:17
36,8,Pulse #2 Min,0.0,2019-07-29 18:00:17
36,9,Pulse #2 Max,0.0,2019-07-29 18:00:17
36,0,Pulse #1,0.0,2019-07-29 18:05:27
36,1,Pulse #1 Rate,0.0,2019-07-29 18:05:27
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:05:27
36,3,Pulse #1 Min,0.0,2019-07-29 18:05:27
36,4,Pulse #1 Max,0.0,2019-07-29 18:05:27
36,5,Pulse #2,0.0,2019-07-29 18:05:27
36,6,Pulse #2 Rate,0.0,2019-07-29 18:05:27
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:05:27
36,8,Pulse #2 Min,0.0,2019-07-29 18:05:27
36,9,Pulse #2 Max,0.0,2019-07-29 18:05:27
36,0,Pulse #1,0.0,2019-07-29 18:12:15
36,1,Pulse #1 Rate,0.0,2019-07-29 18:12:15
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:12:15
36,3,Pulse #1 Min,0.0,2019-07-29 18:12:15
36,4,Pulse #1 Max,0.0,2019-07-29 18:12:15
36,5,Pulse #2,0.0,2019-07-29 18:12:15
36,6,Pulse #2 Rate,0.0,2019-07-29 18:12:15
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:12:15
36,8,Pulse #2 Min,0.0,2019-07-29 18:12:15
36,9,Pulse #2 Max,0.0,2019-07-29 18:12:15
36,0,Pulse #1,0.0,2019-07-29 18:15:26
36,1,Pulse #1 Rate,0.0,2019-07-29 18:15:26
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:15:26
36,3,Pulse #1 Min,0.0,2019-07-29 18:15:26
36,4,Pulse #1 Max,0.0,2019-07-29 18:15:26
36,5,Pulse #2,0.0,2019-07-29 18:15:26
36,6,Pulse #2 Rate,0.0,2019-07-29 18:15:26
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:15:26
36,8,Pulse #2 Min,0.0,2019-07-29 18:15:26
36,9,Pulse #2 Max,0.0,2019-07-29 18:15:26
36,0,Pulse #1,0.0,2019-07-29 18:23:44
36,1,Pulse #1 Rate,0.0,2019-07-29 18:23:44
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:23:44
36,3,Pulse #1 Min,0.0,2019-07-29 18:23:44
36,4,Pulse #1 Max,0.0,2019-07-29 18:23:44
36,5,Pulse #2,0.0,2019-07-29 18:23:44
36,6,Pulse #2 Rate,0.0,2019-07-29 18:23:44
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:23:44
36,8,Pulse #2 Min,0.0,2019-07-29 18:23:44
36,9,Pulse #2 Max,0.0,2019-07-29 18:23:44
36,0,Pulse #1,0.0,2019-07-29 18:25:19
36,1,Pulse #1 Rate,0.0,2019-07-29 18:25:19
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:25:19
36,3,Pulse #1 Min,0.0,2019-07-29 18:25:19
36,4,Pulse #1 Max,0.0,2019-07-29 18:25:19
36,5,Pulse #2,0.0,2019-07-29 18:25:19
36,6,Pulse #2 Rate,0.0,2019-07-29 18:25:19
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:25:19
36,8,Pulse #2 Min,0.0,2019-07-29 18:25:19
36,9,Pulse #2 Max,0.0,2019-07-29 18:25:19
36,0,Pulse #1,0.0,2019-07-29 18:30:08
36,1,Pulse #1 Rate,0.0,2019-07-29 18:30:08
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:30:08
36,3,Pulse #1 Min,0.0,2019-07-29 18:30:08
36,4,Pulse #1 Max,0.0,2019-07-29 18:30:08
36,5,Pulse #2,0.0,2019-07-29 18:30:08
36,6,Pulse #2 Rate,0.0,2019-07-29 18:30:08
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:30:08
36,8,Pulse #2 Min,0.0,2019-07-29 18:30:08
36,9,Pulse #2 Max,0.0,2019-07-29 18:30:08
36,0,Pulse #1,0.0,2019-07-29 18:37:37
36,1,Pulse #1 Rate,0.0,2019-07-29 18:37:37
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:37:37
36,3,Pulse #1 Min,0.0,2019-07-29 18:37:37
36,4,Pulse #1 Max,0.0,2019-07-29 18:37:37
36,5,Pulse #2,0.0,2019-07-29 18:37:37
36,6,Pulse #2 Rate,0.0,2019-07-29 18:37:37
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:37:37
36,8,Pulse #2 Min,0.0,2019-07-29 18:37:37
36,9,Pulse #2 Max,0.0,2019-07-29 18:37:37
36,0,Pulse #1,0.0,2019-07-29 18:40:24
36,1,Pulse #1 Rate,0.0,2019-07-29 18:40:24
36,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:40:24
36,3,Pulse #1 Min,0.0,2019-07-29 18:40:24
36,4,Pulse #1 Max,0.0,2019-07-29 18:40:24
36,5,Pulse #2,0.0,2019-07-29 18:40:24
36,6,Pulse #2 Rate,0.0,2019-07-29 18:40:24
36,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:40:24
36,8,Pulse #2 Min,0.0,2019-07-29 18:40:24
36,9,Pulse #2 Max,0.0,2019-07-29 18:40:24
36,0,Pulse #1,0.0,2019-07-29 18:45:29
