Address,Point,Name,Value,Time,Custom
037,10,CT5 Makeup,1001488.0,2019-08-01 17:23:19,50B CT-5 Makeup
037,10,CT5 Makeup,1001489.0,2019-08-01 17:25:44,50B CT-5 Makeup
037,10,CT5 Makeup,1001500.0,2019-08-01 17:52:24,50B CT-5 Makeup
037,10,CT5 Makeup,1001502.0,2019-08-01 17:57:00,50B CT-5 Makeup
037,10,CT5 Makeup,1001503.0,2019-08-01 18:00:51,50B CT-5 Makeup
037,10,CT5 Makeup,1001505.0,2019-08-01 18:05:42,50B CT-5 Makeup
037,10,CT5 Makeup,1001514.0,2019-08-01 18:26:17,50B CT-5 Makeup
037,10,CT5 Makeup,1001516.0,2019-08-01 18:30:35,50B CT-5 Makeup
037,10,CT5 Makeup,1001519.0,2019-08-01 18:37:54,50B CT-5 Makeup
037,10,CT5 Makeup,1001520.0,2019-08-01 18:40:28,50B CT-5 Makeup
037,10,CT5 Makeup,1001523.0,2019-08-01 18:49:25,50B CT-5 Makeup
037,10,CT5 Makeup,1001526.0,2019-08-01 18:55:33,50B CT-5 Makeup
037,10,CT5 Makeup,1001528.0,2019-08-01 19:00:28,50B CT-5 Makeup
037,10,CT5 Makeup,1001531.0,2019-08-01 19:08:10,50B CT-5 Makeup
037,10,CT5 Makeup,1001533.0,2019-08-01 19:12:19,50B CT-5 Makeup
037,10,CT5 Makeup,1001534.0,2019-08-01 19:15:30,50B CT-5 Makeup
037,10,CT5 Makeup,1001541.0,2019-08-01 19:31:02,50B CT-5 Makeup
037,10,CT5 Makeup,1001543.0,2019-08-01 19:36:56,50B CT-5 Makeup
037,10,CT5 Makeup,1001545.0,2019-08-01 19:42:23,50B CT-5 Makeup
037,10,CT5 Makeup,1001547.0,2019-08-01 19:45:39,50B CT-5 Makeup
037,10,CT5 Makeup,1001549.0,2019-08-01 19:52:13,50B CT-5 Makeup
037,10,CT5 Makeup,1001552.0,2019-08-01 19:57:39,50B CT-5 Makeup
037,10,CT5 Makeup,1001554.0,2019-08-01 20:02:57,50B CT-5 Makeup
037,10,CT5 Makeup,1001556.0,2019-08-01 20:07:39,50B CT-5 Makeup
037,10,CT5 Makeup,1001558.000,2019-08-01 20:13:25,50B CT-5 Makeup
