Address,Point,Name,Value,Time,Custom
049,00,Pulse #1,4229611,2019-08-01 17:26:01,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 17:34:59,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 17:44:21,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 17:50:34,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 17:55:32,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:01:16,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:06:03,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:16:08,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:31:23,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:35:45,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:40:53,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:49:45,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 18:56:01,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:00:54,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:05:51,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:12:52,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:15:55,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:20:50,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:29:28,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:35:42,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:46:12,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:50:54,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 19:56:31,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 20:03:27,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 20:06:05,88 CT-2 Makeup
049,00,Pulse #1,4229611,2019-08-01 20:16:25,88 CT-2 Makeup
049,00,Pulse #1,4229612,2019-08-01 20:25:51,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 20:31:08,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 20:38:33,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 20:40:51,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 20:47:17,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 20:50:51,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 20:56:26,88 CT-2 Makeup
049,00,Pulse #1,4229614,2019-08-01 21:04:54,88 CT-2 Makeup
049,00,Pulse #1,4229643,2019-08-01 21:10:44,88 CT-2 Makeup
049,00,Pulse #1,4229643,2019-08-01 21:15:53,88 CT-2 Makeup
