Address,Point,Name,Value,Time
49,0,Pulse #1,4224550.0,2019-07-29 17:23:31
49,1,Pulse #1 Rate,0.0,2019-07-29 17:23:31
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:23:31
49,3,Pulse #1 Min,0.0,2019-07-29 17:23:31
49,4,Pulse #1 Max,0.0,2019-07-29 17:23:31
49,5,Pulse #2,444709.0,2019-07-29 17:23:31
49,6,Pulse #2 Rate,0.0,2019-07-29 17:23:31
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:23:31
49,8,Pulse #2 Min,0.0,2019-07-29 17:23:31
49,9,Pulse #2 Max,0.0,2019-07-29 17:23:31
49,0,Pulse #1,4224550.0,2019-07-29 17:30:37
49,1,Pulse #1 Rate,0.0,2019-07-29 17:30:37
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:30:37
49,3,Pulse #1 Min,0.0,2019-07-29 17:30:37
49,4,Pulse #1 Max,0.0,2019-07-29 17:30:37
49,5,Pulse #2,444709.0,2019-07-29 17:30:37
49,6,Pulse #2 Rate,0.0,2019-07-29 17:30:37
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:30:37
49,8,Pulse #2 Min,0.0,2019-07-29 17:30:37
49,9,Pulse #2 Max,0.0,2019-07-29 17:30:37
49,0,Pulse #1,4224550.0,2019-07-29 17:35:41
49,1,Pulse #1 Rate,0.0,2019-07-29 17:35:41
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:35:41
49,3,Pulse #1 Min,0.0,2019-07-29 17:35:41
49,4,Pulse #1 Max,0.0,2019-07-29 17:35:41
49,5,Pulse #2,444709.0,2019-07-29 17:35:41
49,6,Pulse #2 Rate,0.0,2019-07-29 17:35:41
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:35:41
49,8,Pulse #2 Min,0.0,2019-07-29 17:35:41
49,9,Pulse #2 Max,0.0,2019-07-29 17:35:41
49,0,Pulse #1,4224550.0,2019-07-29 17:40:53
49,1,Pulse #1 Rate,0.0,2019-07-29 17:40:53
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:40:53
49,3,Pulse #1 Min,0.0,2019-07-29 17:40:53
49,4,Pulse #1 Max,0.0,2019-07-29 17:40:53
49,5,Pulse #2,444709.0,2019-07-29 17:40:53
49,6,Pulse #2 Rate,0.0,2019-07-29 17:40:53
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:40:53
49,8,Pulse #2 Min,0.0,2019-07-29 17:40:53
49,9,Pulse #2 Max,0.0,2019-07-29 17:40:53
49,0,Pulse #1,4224550.0,2019-07-29 17:45:36
49,1,Pulse #1 Rate,0.0,2019-07-29 17:45:36
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:45:36
49,3,Pulse #1 Min,0.0,2019-07-29 17:45:36
49,4,Pulse #1 Max,0.0,2019-07-29 17:45:36
49,5,Pulse #2,444709.0,2019-07-29 17:45:36
49,6,Pulse #2 Rate,0.0,2019-07-29 17:45:36
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:45:36
49,8,Pulse #2 Min,0.0,2019-07-29 17:45:36
49,9,Pulse #2 Max,0.0,2019-07-29 17:45:36
49,0,Pulse #1,4224550.0,2019-07-29 17:50:42
49,1,Pulse #1 Rate,0.0,2019-07-29 17:50:42
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:50:42
49,3,Pulse #1 Min,0.0,2019-07-29 17:50:42
49,4,Pulse #1 Max,0.0,2019-07-29 17:50:42
49,5,Pulse #2,444709.0,2019-07-29 17:50:42
49,6,Pulse #2 Rate,0.0,2019-07-29 17:50:42
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:50:42
49,8,Pulse #2 Min,0.0,2019-07-29 17:50:42
49,9,Pulse #2 Max,0.0,2019-07-29 17:50:42
49,0,Pulse #1,4224550.0,2019-07-29 17:55:33
49,1,Pulse #1 Rate,0.0,2019-07-29 17:55:33
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 17:55:33
49,3,Pulse #1 Min,0.0,2019-07-29 17:55:33
49,4,Pulse #1 Max,0.0,2019-07-29 17:55:33
49,5,Pulse #2,444709.0,2019-07-29 17:55:33
49,6,Pulse #2 Rate,0.0,2019-07-29 17:55:33
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:55:33
49,8,Pulse #2 Min,0.0,2019-07-29 17:55:33
49,9,Pulse #2 Max,0.0,2019-07-29 17:55:33
49,0,Pulse #1,4224550.0,2019-07-29 18:00:47
49,1,Pulse #1 Rate,0.0,2019-07-29 18:00:47
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:00:47
49,3,Pulse #1 Min,0.0,2019-07-29 18:00:47
49,4,Pulse #1 Max,0.0,2019-07-29 18:00:47
49,5,Pulse #2,444709.0,2019-07-29 18:00:47
49,6,Pulse #2 Rate,0.0,2019-07-29 18:00:47
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:00:47
49,8,Pulse #2 Min,0.0,2019-07-29 18:00:47
49,9,Pulse #2 Max,0.0,2019-07-29 18:00:47
49,0,Pulse #1,4224550.0,2019-07-29 18:05:42
49,1,Pulse #1 Rate,0.0,2019-07-29 18:05:42
49,2,Pulse #1 Instantaneous,0.0,2019-07-29 18:05:42
49,3,Pulse #1 Min,0.0,2019-07-29 18:05:42
49,4,Pulse #1 Max,0.0,2019-07-29 18:05:42
49,5,Pulse #2,444709.0,2019-07-29 18:05:42
49,6,Pulse #2 Rate,0.0,2019-07-29 18:05:42
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:05:42
49,8,Pulse #2 Min,0.0,2019-07-29 18:05:42
49,9,Pulse #2 Max,0.0,2019-07-29 18:05:42
49,0,Pulse #1,4224568.0,2019-07-29 18:10:46
49,1,Pulse #1 Rate,3.6,2019-07-29 18:10:46
49,2,Pulse #1 Instantaneous,4.0,2019-07-29 18:10:46
49,4,Pulse #1 Max,17.6,2019-07-29 18:10:46
49,5,Pulse #2,444709.0,2019-07-29 18:10:46
49,6,Pulse #2 Rate,0.0,2019-07-29 18:10:46
49,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:10:46
49,8,Pulse #2 Min,0.0,2019-07-29 18:10:46
49,9,Pulse #2 Max,0.0,2019-07-29 18:10:46
49,0,Pulse #1,4224569.0,2019-07-29 18:15:51
