Address,Point,Name,Value,Time
250,0,Pulse_1,403.0,2019-07-29 17:23:34
250,1,Pulse_1 Ave Rate,0.0,2019-07-29 17:23:34
250,5,Pulse_2,1.0,2019-07-29 17:23:34
250,6,Pulse_2 Ave Rate,0.0,2019-07-29 17:23:34
250,10,Pulse_3,1.0,2019-07-29 17:23:34
250,11,Pulse_3 Ave Rate,0.0,2019-07-29 17:23:34
250,15,Pulse_4,1.0,2019-07-29 17:23:34
250,16,Pulse_4 Ave Rate,0.0,2019-07-29 17:23:34
250,20,Pulse_5,1.0,2019-07-29 17:23:34
250,21,Pulse_5 Ave Rate,0.0,2019-07-29 17:23:34
250,25,Pulse_6,1.0,2019-07-29 17:23:34
250,26,Pulse_6 Ave Rate,0.0,2019-07-29 17:23:34
250,30,Pulse_7,4.043,2019-07-29 17:23:34
250,31,Pulse_7 Ave,4.043,2019-07-29 17:23:34
250,32,Pulse_7 Min,4.043,2019-07-29 17:23:34
250,33,Pulse_7 Max,4.043,2019-07-29 17:23:34
250,35,Pulse_8,482.0,2019-07-29 17:23:34
250,36,Pulse_8 Ave Rate,0.0,2019-07-29 17:23:34
250,40,Output 01,0.0,2019-07-29 17:23:34
250,41,Output 02,0.0,2019-07-29 17:23:34
250,0,Pulse_1,403.0,2019-07-29 17:30:39
250,1,Pulse_1 Ave Rate,0.0,2019-07-29 17:30:39
250,5,Pulse_2,1.0,2019-07-29 17:30:39
250,6,Pulse_2 Ave Rate,0.0,2019-07-29 17:30:39
250,10,Pulse_3,1.0,2019-07-29 17:30:39
250,11,Pulse_3 Ave Rate,0.0,2019-07-29 17:30:39
250,15,Pulse_4,1.0,2019-07-29 17:30:39
250,16,Pulse_4 Ave Rate,0.0,2019-07-29 17:30:39
250,20,Pulse_5,1.0,2019-07-29 17:30:39
250,21,Pulse_5 Ave Rate,0.0,2019-07-29 17:30:39
250,25,Pulse_6,1.0,2019-07-29 17:30:39
250,26,Pulse_6 Ave Rate,0.0,2019-07-29 17:30:39
250,30,Pulse_7,4.043,2019-07-29 17:30:39
250,31,Pulse_7 Ave,4.043,2019-07-29 17:30:39
250,32,Pulse_7 Min,4.043,2019-07-29 17:30:39
250,33,Pulse_7 Max,4.043,2019-07-29 17:30:39
250,35,Pulse_8,482.0,2019-07-29 17:30:39
250,36,Pulse_8 Ave Rate,0.0,2019-07-29 17:30:39
