Address,Point,Name,Value,Time
41,0,50 East Gas,125182.0,2019-07-29 17:23:20
41,1,50 East Gas Rate,0.1,2019-07-29 17:23:20
41,2,50 East Gas Instantaneous,0.1,2019-07-29 17:23:20
41,3,50 East Gas Min,0.05,2019-07-29 17:23:20
41,4,50 East Gas Max,0.1,2019-07-29 17:23:20
41,5,Pulse #2,0.0,2019-07-29 17:23:20
41,6,Pulse #2 Rate,0.0,2019-07-29 17:23:20
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:23:20
41,8,Pulse #2 Min,0.0,2019-07-29 17:23:20
41,9,Pulse #2 Max,0.0,2019-07-29 17:23:20
41,0,50 East Gas,125182.0,2019-07-29 17:30:24
41,1,50 East Gas Rate,0.0,2019-07-29 17:30:24
41,2,50 East Gas Instantaneous,0.0,2019-07-29 17:30:24
41,3,50 East Gas Min,0.0,2019-07-29 17:30:24
41,4,50 East Gas Max,0.0,2019-07-29 17:30:24
41,5,Pulse #2,0.0,2019-07-29 17:30:24
41,6,Pulse #2 Rate,0.0,2019-07-29 17:30:24
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:30:24
41,8,Pulse #2 Min,0.0,2019-07-29 17:30:24
41,9,Pulse #2 Max,0.0,2019-07-29 17:30:24
41,0,50 East Gas,125182.0,2019-07-29 17:36:59
41,1,50 East Gas Rate,0.0,2019-07-29 17:36:59
41,2,50 East Gas Instantaneous,0.0,2019-07-29 17:36:59
41,3,50 East Gas Min,0.0,2019-07-29 17:36:59
41,4,50 East Gas Max,0.0,2019-07-29 17:36:59
41,5,Pulse #2,0.0,2019-07-29 17:36:59
41,6,Pulse #2 Rate,0.0,2019-07-29 17:36:59
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:36:59
41,8,Pulse #2 Min,0.0,2019-07-29 17:36:59
41,9,Pulse #2 Max,0.0,2019-07-29 17:36:59
41,0,50 East Gas,125182.0,2019-07-29 17:40:42
41,1,50 East Gas Rate,0.0,2019-07-29 17:40:42
41,2,50 East Gas Instantaneous,0.0,2019-07-29 17:40:42
41,3,50 East Gas Min,0.0,2019-07-29 17:40:42
41,4,50 East Gas Max,0.0,2019-07-29 17:40:42
41,5,Pulse #2,0.0,2019-07-29 17:40:42
41,6,Pulse #2 Rate,0.0,2019-07-29 17:40:42
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:40:42
41,8,Pulse #2 Min,0.0,2019-07-29 17:40:42
41,9,Pulse #2 Max,0.0,2019-07-29 17:40:42
41,0,50 East Gas,125183.0,2019-07-29 17:45:22
41,1,50 East Gas Rate,0.2,2019-07-29 17:45:22
41,2,50 East Gas Instantaneous,0.1,2019-07-29 17:45:22
41,3,50 East Gas Min,0.05,2019-07-29 17:45:22
41,4,50 East Gas Max,0.1,2019-07-29 17:45:22
41,5,Pulse #2,0.0,2019-07-29 17:45:22
41,6,Pulse #2 Rate,0.0,2019-07-29 17:45:22
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:45:22
41,8,Pulse #2 Min,0.0,2019-07-29 17:45:22
41,9,Pulse #2 Max,0.0,2019-07-29 17:45:22
41,0,50 East Gas,125183.0,2019-07-29 17:51:46
41,1,50 East Gas Rate,0.0,2019-07-29 17:51:46
41,2,50 East Gas Instantaneous,0.0,2019-07-29 17:51:46
41,3,50 East Gas Min,0.0,2019-07-29 17:51:46
41,4,50 East Gas Max,0.0,2019-07-29 17:51:46
41,5,Pulse #2,0.0,2019-07-29 17:51:46
41,6,Pulse #2 Rate,0.0,2019-07-29 17:51:46
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:51:46
41,8,Pulse #2 Min,0.0,2019-07-29 17:51:46
41,9,Pulse #2 Max,0.0,2019-07-29 17:51:46
41,0,50 East Gas,125183.0,2019-07-29 17:57:11
41,1,50 East Gas Rate,0.0,2019-07-29 17:57:11
41,2,50 East Gas Instantaneous,0.0,2019-07-29 17:57:11
41,3,50 East Gas Min,0.0,2019-07-29 17:57:11
41,4,50 East Gas Max,0.0,2019-07-29 17:57:11
41,5,Pulse #2,0.0,2019-07-29 17:57:11
41,6,Pulse #2 Rate,0.0,2019-07-29 17:57:11
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 17:57:11
41,8,Pulse #2 Min,0.0,2019-07-29 17:57:11
41,9,Pulse #2 Max,0.0,2019-07-29 17:57:11
41,0,50 East Gas,125183.0,2019-07-29 18:00:26
41,1,50 East Gas Rate,0.0,2019-07-29 18:00:26
41,2,50 East Gas Instantaneous,0.0,2019-07-29 18:00:26
41,3,50 East Gas Min,0.0,2019-07-29 18:00:26
41,4,50 East Gas Max,0.0,2019-07-29 18:00:26
41,5,Pulse #2,0.0,2019-07-29 18:00:26
41,6,Pulse #2 Rate,0.0,2019-07-29 18:00:26
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:00:26
41,8,Pulse #2 Min,0.0,2019-07-29 18:00:26
41,9,Pulse #2 Max,0.0,2019-07-29 18:00:26
41,0,50 East Gas,125184.0,2019-07-29 18:10:53
41,2,50 East Gas Instantaneous,0.1,2019-07-29 18:10:53
41,3,50 East Gas Min,0.05,2019-07-29 18:10:53
41,4,50 East Gas Max,0.1,2019-07-29 18:10:53
41,5,Pulse #2,0.0,2019-07-29 18:10:53
41,0,50 East Gas,125184.0,2019-07-29 18:17:41
41,1,50 East Gas Rate,0.0,2019-07-29 18:17:41
41,2,50 East Gas Instantaneous,0.0,2019-07-29 18:17:41
41,3,50 East Gas Min,0.0,2019-07-29 18:17:41
41,4,50 East Gas Max,0.0,2019-07-29 18:17:41
41,5,Pulse #2,0.0,2019-07-29 18:17:41
41,6,Pulse #2 Rate,0.0,2019-07-29 18:17:41
41,7,Pulse #2 Instantaneous,0.0,2019-07-29 18:17:41
41,8,Pulse #2 Min,0.0,2019-07-29 18:17:41
41,9,Pulse #2 Max,0.0,2019-07-29 18:17:41
41,0,50 East Gas,125185.0,2019-07-29 18:27:51
